input	given	family	orcid	other-names	employment	education	works	peer-reviews	funding	emails
Elizabeth A.K. Murphy	Katherine Elizabeth	Murphy	0009-0009-7076-7681	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Elizabeth A.K. Murphy	Elizabeth	Carson-Murphy	0009-0007-7191-9427	0.0	0.0	0.0	0.0	0.0	0.0	
Elizabeth A.K. Murphy	Elizabeth Mary Ann	Murphy	0000-0003-2068-5601	0.0	1.0	0.0	2.0	0.0	0.0	
Elizabeth A.K. Murphy	EDITH ELIZABETH	ROBLES MURPHY	0000-0003-2942-7270	0.0	0.0	0.0	0.0	0.0	0.0	
Elizabeth A.K. Murphy	Edith Elizabeth	Robles Murphy	0000-0002-9654-6758	0.0	0.0	0.0	0.0	0.0	0.0	
Elizabeth A.K. Murphy	Lucero Elizabeth	Mendoza Murphy	0009-0006-1915-9996	0.0	1.0	0.0	0.0	0.0	0.0	
Yoko E. Nagayama	Yoko E.	Nagayama	Not Found							
Albert Park	Albert	Park	0000-0003-0077-6856	0.0	0.0	0.0	0.0	0.0	0.0	
Albert Park	Albert	Park	0000-0003-3017-416X	0.0	0.0	0.0	0.0	0.0	0.0	
Albert Park	Albert	Park	0009-0000-1778-011X	0.0	1.0	0.0	0.0	0.0	0.0	
Albert Park	Albert	Park	0009-0002-6764-8357	0.0	1.0	0.0	0.0	0.0	0.0	
Albert Park	Albert	Park	0000-0002-0433-3297	0.0	1.0	0.0	17.0	0.0	0.0	
Albert Park	Albert	Park	0000-0002-2419-0131	0.0	5.0	4.0	41.0	0.0	0.0	
Albert Park	Albert	Park	0000-0003-2007-0105	0.0	0.0	0.0	10.0	0.0	0.0	
Albert Park	Albert	Park	0000-0001-9089-3014	0.0	1.0	1.0	22.0	2.0	0.0	
Albert Park	Albert Francis	Park	0009-0007-3323-120X	0.0	0.0	0.0	65.0	0.0	0.0	
Albert Park	Albert Sanghoon	Park	0000-0002-7450-5568	0.0	3.0	3.0	9.0	0.0	0.0	
Albert Park	Won(Albert)	Park	0009-0003-3690-6621	0.0	1.0	0.0	1.0	0.0	0.0	
Albert Park	Albert L.	Park	0000-0002-0773-570X	0.0	1.0	0.0	1.0	0.0	0.0	
Daniel H. Rejas	Jonathan Daniel	arellano rejas	0000-0003-0985-7476	0.0	0.0	0.0	0.0	0.0	0.0	
Daniel H. Rejas	Daniel Ramiro Elías	Vallejos Rejas	0009-0000-5852-3160	0.0	0.0	1.0	16.0	0.0	0.0	1.0
Sarah K. Richman	Sarah	Richman	0000-0002-5477-1359	0.0	1.0	0.0	12.0	1.0	1.0	
Sarah K. Richman	Sarah	Richman	0009-0006-1284-3154	0.0	1.0	0.0	0.0	0.0	0.0	
Sarah K. Richman	Sarah	Richman	0000-0003-1987-1140	0.0	2.0	3.0	17.0	1.0	2.0	
Vanessa E. Van Zerr	Vanessa E. Van	Zerr	Not Found							
April Yang	April	Yang	0000-0001-9170-8394	0.0	0.0	0.0	0.0	0.0	0.0	
April Yang	April	Yang	0009-0009-7798-4590	0.0	1.0	0.0	0.0	0.0	0.0	
April Yang	april	yang	0000-0002-4212-6547	0.0	1.0	0.0	3.0	0.0	0.0	
Christopher L. Ahlgren	Christopher L.	Ahlgren	Not Found							
Trisha Borland	Trisha	Borland	Not Found							
Elliot Chan	Elliot	Chan	0000-0002-6784-5337	0.0	0.0	0.0	1.0	0.0	0.0	
Elliot Chan	Elliot	Chan	0000-0001-5548-8611	0.0	0.0	0.0	0.0	0.0	0.0	
Elliot Chan	Elliot	Chan	0009-0007-2211-2125	0.0	1.0	0.0	6.0	0.0	0.0	
Elliot Chan	Elliot	Chan	0000-0001-8807-8264	0.0	3.0	2.0	4.0	0.0	0.0	
Elliot Chan	Elliot	Chan	0009-0001-9774-8570	0.0	0.0	0.0	0.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0002-6574-5105	0.0	0.0	0.0	0.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0002-5800-5213	0.0	0.0	3.0	0.0	0.0	0.0	
Irene Yichun Chen	Irene 	Chen	0000-0002-5766-9253	0.0	3.0	2.0	19.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0009-0009-0785-8986	0.0	1.0	0.0	0.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0003-3607-1268	0.0	0.0	0.0	0.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0002-3080-0709	0.0	0.0	1.0	8.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0009-0009-2189-211X	0.0	1.0	0.0	0.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0001-9358-4460	0.0	1.0	0.0	0.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0009-0009-4408-6735	0.0	1.0	0.0	0.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0003-0173-9133	0.0	0.0	2.0	54.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0002-8311-7428	0.0	1.0	0.0	6.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0001-6040-7927	0.0	3.0	3.0	79.0	12.0	0.0	
Irene Yichun Chen	Irene	Chen	0009-0007-5735-7069	0.0	1.0	2.0	5.0	0.0	0.0	
Irene Yichun Chen	Irene	Chen	0000-0001-5202-2111	0.0	3.0	0.0	22.0	0.0	0.0	
Irene Yichun Chen	Irene Jiayao	Chen	0000-0001-5470-655X	0.0	1.0	0.0	8.0	0.0	0.0	
Irene Yichun Chen	Irene Ying Jen	Chen	0009-0006-6215-3944	0.0	0.0	0.0	2.0	0.0	0.0	
Danielle Desmet	Danielle	Desmet	Not Found							
Connor D. Dibble	Connor	Dibble	0000-0003-3795-3123	0.0	1.0	2.0	0.0	0.0	0.0	
Nicholas K. Fletcher	Nicholas	Fletcher	0000-0002-8583-819X	0.0	1.0	1.0	12.0	0.0	0.0	1.0
Nicholas K. Fletcher	Nicholas	Fletcher	0000-0001-9274-5832	0.0	0.0	0.0	0.0	0.0	0.0	
Nicholas K. Fletcher	Nicholas	Fletcher	0000-0002-2601-4940	0.0	0.0	0.0	0.0	0.0	0.0	
Nicholas K. Fletcher	Nicholas	Fletcher	0000-0001-5146-8891	0.0	1.0	0.0	6.0	0.0	0.0	
Nicholas K. Fletcher	Nicholas	Fletcher	0000-0002-6289-2361	1.0	5.0	2.0	56.0	5.0	1.0	1.0
Nicholas K. Fletcher	Nicholas	Fletcher	0000-0003-3479-9845	0.0	1.0	0.0	12.0	44.0	0.0	
Nicholas K. Fletcher	Nicholas	Fletcher	0000-0002-2993-833X	0.0	2.0	2.0	77.0	36.0	0.0	
Julia A. Hassen	Julia A.	Hassen	Not Found							
Katherine J. Hendrickson	Katherine	Hendrickson	0000-0002-2466-2709	0.0	0.0	1.0	2.0	0.0	0.0	
Carolyn P. Kobervig	Carolyn P.	Kobervig	Not Found							
Vanessa Lovenburg	Vanessa	Lovenburg	0000-0003-4440-1802	0.0	0.0	0.0	0.0	0.0	0.0	
Annie Maguire	Annie	Maguire	Not Found							
Christine Mansfield	Christine	Mansfield	Not Found							
Amanda J. Minnich	Amanda	Minnich	0000-0001-8191-5322	0.0	0.0	0.0	0.0	0.0	0.0	
Stosh T. Ozog	Stosh	Ozog	0000-0002-2120-9140	0.0	2.0	2.0	6.0	0.0	1.0	
Danielle Loren Peña	Danielle Loren	Peña	Not Found							
Alexandria E. Pickard	Alexandria E.	Pickard	Not Found							
Alexandra Title	Alexandra 	Title	0009-0004-9289-0836	0.0	2.0	0.0	16.0	0.0	0.0	
Rebecca C. Wilcox	Rebecca	Wilcox	0000-0002-3099-0848	0.0	0.0	0.0	0.0	0.0	0.0	
Rebecca C. Wilcox	Rebecca	Wilcox	0009-0004-1253-0495	0.0	1.0	1.0	0.0	0.0	0.0	
Rebecca C. Wilcox	Rebecca	Wilcox	0000-0002-6776-3737	0.0	1.0	0.0	7.0	0.0	0.0	
Rebecca C. Wilcox	Rebecca 	Wilcox 	0009-0006-3567-6336	0.0	0.0	0.0	0.0	0.0	0.0	
Ian Will	Ian	Will	0000-0002-2396-6778	0.0	2.0	3.0	16.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-1781-4372	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0003-3339-7107	0.0	0.0	3.0	0.0	0.0	0.0	
Ryan W. Wilson	ryan	wilson	0000-0002-5273-2970	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-7317-0671	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0001-9295-1425	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-1553-0659	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-2336-8946	0.0	0.0	1.0	4.0	5.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0003-2349-6013	0.0	0.0	0.0	1.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-1800-8153	0.0	0.0	2.0	1.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0001-9063-8021	0.0	1.0	0.0	19.0	2.0	2.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-0298-8409	0.0	2.0	2.0	7.0	1.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0009-0007-5578-629X	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0009-0006-2358-7934	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0009-0009-1463-7743	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0009-0006-3057-7996	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0003-3870-1673	0.0	0.0	0.0	2.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0009-0009-4490-7724	0.0	0.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0009-0004-1783-7402	0.0	1.0	0.0	2.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0009-0008-0155-081X	0.0	1.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-4632-3898	0.0	1.0	0.0	9.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0009-0001-4565-4329	0.0	1.0	0.0	0.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0001-7740-7771	0.0	2.0	4.0	4.0	0.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-0191-2410	0.0	0.0	0.0	13.0	4.0	0.0	
Ryan W. Wilson	Ryan	Wilson	0000-0002-2955-7393	0.0	1.0	0.0	9.0	2.0	0.0	
Ryan W. Wilson	Ryan	Wilson-Parr	0009-0005-9490-4987	0.0	1.0	0.0	1.0	0.0	0.0	
Maria D. Zizka	Maria D.	Zizka	Not Found							
Carrie Boyle	Carrie	Boyle	Not Found							
Jennifer Butler	Jennifer	Butler	0000-0001-8796-7799	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0002-9047-6955	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0001-6432-9874	0.0	1.0	0.0	0.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0002-4265-2176	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0002-9957-8608	0.0	1.0	1.0	0.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0001-5804-9913	0.0	0.0	0.0	1.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0009-0000-4381-757X	0.0	2.0	0.0	0.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0002-0467-813X	1.0	1.0	2.0	2.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0003-0358-8260	0.0	0.0	0.0	3.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0002-1397-3587	1.0	5.0	0.0	12.0	0.0	1.0	
Jennifer Butler	Jennifer	Butler	0009-0002-1767-9163	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0002-0468-9955	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Butler	Jennifer	Butler	0000-0002-4323-4101	1.0	7.0	2.0	56.0	0.0	6.0	
Jennifer Butler	Jennifer Suzanne	Butler	0000-0002-5681-5677	0.0	0.0	0.0	0.0	0.0	0.0	
Yanni M. Chang	Yanni	Chang	0000-0001-6750-9985	0.0	1.0	0.0	0.0	0.0	0.0	
Yanni M. Chang	yanni	chang	0000-0003-0914-0782	0.0	0.0	0.0	0.0	0.0	0.0	
Yanni M. Chang	Yanni	Chang	0000-0002-9999-8274	0.0	1.0	1.0	1.0	0.0	0.0	
Jessica A. Dugan	Jessica	Dugan	0000-0001-9005-6945	1.0	0.0	0.0	7.0	0.0	0.0	
Jessica A. Dugan	Jessica	Dugan	0009-0008-9434-5582	0.0	0.0	0.0	0.0	0.0	0.0	
Chris Y. Feng	Chris	Feng	0000-0002-7907-1818	0.0	0.0	0.0	0.0	0.0	0.0	
Annika R. Gacnik	Annika R.	Gacnik	Not Found							
Caitlin Kelly-Garrick	Caitlin	Kelly	0000-0001-8102-0430	0.0	0.0	1.0	0.0	0.0	0.0	1.0
Caitlin Kelly-Garrick	Caitlin	Kelly	0009-0001-8390-8422	0.0	0.0	0.0	0.0	0.0	0.0	
Caitlin Kelly-Garrick	Caitlin	Kelly	0009-0002-1838-7509	0.0	2.0	2.0	0.0	0.0	0.0	1.0
Caitlin Kelly-Garrick	Caitlin	Kelly	0000-0002-8448-5636	0.0	0.0	0.0	5.0	0.0	0.0	
Caitlin Kelly-Garrick	Caitlin	Kelly	0000-0001-9887-8249	0.0	0.0	1.0	0.0	0.0	0.0	
Caitlin Kelly-Garrick	Caitlin	Kelly	0000-0001-5466-7634	0.0	1.0	3.0	2.0	0.0	0.0	
Caitlin Kelly-Garrick	Caitlin	Kelly	0000-0002-3679-6448	0.0	0.0	0.0	0.0	0.0	0.0	
Caitlin Kelly-Garrick	Caitlin	Kelly	0009-0002-9006-4341	0.0	1.0	0.0	1.0	0.0	0.0	
Caitlin Kelly-Garrick	Caitlin	Kelly	0000-0002-4656-3031	0.0	0.0	0.0	31.0	1.0	0.0	
Caitlin Kelly-Garrick	Caitlin	Kelly	0009-0006-8575-681X	0.0	1.0	0.0	0.0	0.0	0.0	
Caitlin Kelly-Garrick	Caitlin	Kelly	0009-0000-7746-3634	0.0	1.0	0.0	0.0	0.0	0.0	
Caitlin Kelly-Garrick	Caitlin 	Daugherty-Kelly 	0000-0002-0812-4046	0.0	0.0	0.0	0.0	0.0	0.0	
Sabina I. Lau	Sabina I.	Lau	Not Found							
Charlotte Leger	Charlotte	Leger	Not Found							
Robert M. Letchworth	Robert	Letchworth	0009-0001-8943-2218	0.0	1.0	0.0	1.0	0.0	0.0	
Lani Maher	Lani	Maher	Not Found							
Quynh Nhu R.D. Mai	Nhu Quynh	Mai	0000-0002-1860-844X	0.0	0.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Nhu Thi Quynh	Mai	0000-0001-6259-7138	0.0	1.0	3.0	6.0	0.0	0.0	
Quynh Nhu R.D. Mai	Thi Quynh Nhu	Mai	0009-0004-7470-7647	0.0	1.0	2.0	1.0	0.0	0.0	
Quynh Nhu R.D. Mai	Quynh	Mai	0000-0002-6199-2096	0.0	0.0	0.0	7.0	0.0	0.0	
Quynh Nhu R.D. Mai	Quynh	Mai	0009-0000-8151-633X	0.0	1.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Quynh	Vu Mai	0009-0001-9550-939X	0.0	1.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Quynh-Anh	Mai	0000-0003-2399-9593	0.0	0.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Diem-Quynh	Mai	0000-0002-5777-1899	0.0	0.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Nguyen Quynh	Mai	0000-0001-7658-7328	0.0	0.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Thu Quynh	Mai	0009-0007-8526-5866	0.0	1.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Thuy Quynh	Mai	0009-0006-3523-1388	0.0	2.0	2.0	3.0	0.0	0.0	
Quynh Nhu R.D. Mai	QUYNH	LE NGUYEN MAI	0009-0005-5932-5576	0.0	1.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Thi Quynh Anh	Mai	0009-0004-6765-0152	0.0	1.0	0.0	0.0	0.0	0.0	
Quynh Nhu R.D. Mai	Lan Thi Quynh	Mai	0000-0002-1508-330X	0.0	1.0	1.0	6.0	0.0	0.0	
Quynh Nhu R.D. Mai	Mai Quynh Phuong	Mai Quynh Phuong	0009-0005-2968-2185	0.0	1.0	0.0	0.0	0.0	0.0	
Kelsey Allison Mulherin	Kelsey Allison	Mulherin	Not Found							
Joanna L. Nishimura	Joanna L.	Nishimura	Not Found							
Mark A. Phuong	Mark	Phuong	0000-0001-7685-9813	0.0	0.0	0.0	0.0	0.0	0.0	
Carlin F. Starrs	Carlin	Starrs	0000-0003-2009-4203	0.0	2.0	2.0	2.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0000-0002-3656-9181	0.0	1.0	0.0	12.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0009-0004-6180-857X	0.0	0.0	0.0	1.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0009-0004-1671-0215	0.0	1.0	0.0	1.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0000-0003-0057-7195	0.0	1.0	3.0	11.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0000-0002-6609-5626	0.0	0.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0000-0001-8997-0481	0.0	0.0	1.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0000-0002-5336-8146	0.0	0.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0000-0001-6883-1183	0.0	0.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0000-0003-0984-7593	0.0	1.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	ERIC 	THOMAS	0000-0003-4835-2657	0.0	0.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0009-0005-3498-5471	0.0	1.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0009-0008-4897-7191	0.0	0.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0009-0009-7729-7686	0.0	0.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0000-0003-1520-9483	0.0	0.0	0.0	1.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0009-0001-1037-7878	0.0	0.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0009-0007-1972-8172	0.0	1.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas	0009-0007-1151-5834	0.0	0.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric Heywood	Thomas	0009-0000-3729-3140	0.0	1.0	0.0	0.0	0.0	0.0	
Eric A. Thomas	Eric	Thomas Agostinho	0000-0003-3490-3905	0.0	0.0	1.0	0.0	0.0	0.0	
C.M. Tribull	C.M.	Tribull	Not Found							
Chanel A. Valiente	Chanel A.	Valiente	Not Found							
Lauren Williams	Lauren	Williams	0000-0001-9634-4104	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0002-1064-3240	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0001-7868-9176	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0001-9526-9536	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-1086-3961	0.0	3.0	2.0	1.0	0.0	1.0	
Lauren Williams	Lauren	Williams	0000-0001-8643-8422	0.0	2.0	1.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-4016-2736	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-3696-0372	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-1204-4337	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0002-1724-1359	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0001-8571-1941	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0002-4570-3012	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0002-4884-7214	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0001-5258-2944	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0001-5355-8989	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-4420-3777	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0002-0789-5620	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0002-6886-605X	0.0	0.0	0.0	1.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0007-7688-2336	0.0	2.0	2.0	2.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0000-6249-9861	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0006-7419-4671	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0009-2265-8085	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-3109-8744	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0004-9993-6905	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-3443-3552	0.0	1.0	1.0	1.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0002-0680-2464	0.0	0.0	2.0	8.0	2.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-2589-2220	0.0	1.0	1.0	1.0	0.0	1.0	
Lauren Williams	Lauren	Williams	0009-0004-7964-1843	0.0	1.0	0.0	2.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0003-3319-8220	0.0	0.0	0.0	9.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0001-5441-3746	0.0	1.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0004-0394-8873	0.0	1.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0001-7794-1835	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0001-6749-0516	1.0	1.0	5.0	11.0	2.0	0.0	
Lauren Williams	Lauren	Williams	0000-0001-5284-8327	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0006-1962-1052	0.0	1.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0009-2342-2381	0.0	1.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren 	Williams	0009-0007-8880-6971	0.0	1.0	1.0	4.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0009-0005-1549-2479	0.0	1.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren	Williams	0000-0002-6353-4849	1.0	0.0	2.0	6.0	0.0	1.0	
Lauren Williams	Lauren	Williams	0000-0002-7860-0319	0.0	1.0	6.0	123.0	0.0	0.0	1.0
Lauren Williams	Lauren Grace	Williams	0000-0002-2329-0923	0.0	0.0	0.0	0.0	0.0	0.0	
Lauren Williams	Jessica Lauren	Williams	0000-0002-7544-3370	1.0	0.0	2.0	0.0	0.0	0.0	
Lauren Williams	Lauren Hutch	Williams	0009-0007-5830-5607	0.0	1.0	0.0	0.0	0.0	0.0	
Lauren Williams	Lauren-Marie	Williams 	0000-0001-8064-1024	0.0	0.0	2.0	2.0	0.0	0.0	
Lauren Williams	Lauren	Williams-Arnes	0000-0002-3270-4489	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0000-0002-1978-1551	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	jennifer	yang	0000-0002-9968-5673	0.0	4.0	5.0	15.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0000-0001-8449-2257	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0000-0001-5981-1703	2.0	1.0	0.0	1.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0009-0006-2500-2127	0.0	1.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0000-0001-8149-5161	0.0	0.0	2.0	7.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0000-0002-9529-0105	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0009-0009-5565-7329	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0009-0005-7297-3690	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0009-0004-2253-879X	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0009-0007-8561-2450	0.0	1.0	0.0	1.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0000-0001-5916-8228	0.0	0.0	0.0	14.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0000-0003-2332-051X	0.0	2.0	2.0	5.0	0.0	2.0	
Jennifer Yang	Jennifer	Yang	0009-0004-2331-2506	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0009-0005-6250-4356	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer Yang	Jennifer	Yang	0000-0001-5438-7210	0.0	1.0	1.0	37.0	1.0	0.0	
Jennifer Yang	Jennifer	Yang Hui	0000-0002-8001-3236	0.0	0.0	0.0	0.0	1.0	0.0	
Jennifer Yang	Jennifer Marie	Yang	0000-0002-5147-2855	2.0	4.0	8.0	31.0	0.0	1.0	
Roxanne S. Ardeshiri	Roxanne S.	Ardeshiri	Not Found							
Jennifer H. Bates	Jennifer	Bates	0000-0003-3804-3527	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer H. Bates	Jennifer	Bates	0000-0002-0821-1967	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer H. Bates	Jennifer	Bates	0000-0002-5886-7294	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer H. Bates	Jennifer	Bates	0000-0001-7650-2232	0.0	0.0	0.0	10.0	0.0	0.0	
Jennifer H. Bates	Jennifer	Bates	0000-0003-4751-663X	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer H. Bates	Jennifer 	Bates	0009-0001-1866-5479	0.0	1.0	0.0	0.0	0.0	0.0	
Jennifer H. Bates	Jennifer 	Bates	0009-0000-6450-6949	0.0	0.0	0.0	0.0	0.0	0.0	
Jennifer H. Bates	Jennifer	Bates	0000-0002-7100-4741	0.0	4.0	3.0	25.0	2.0	0.0	
