input,given,family,orcid,name,identifier,department,degree,start,end
"Yang, Jennifer",Jennifer Marie,Yang,0000-0002-5147-2855,Shenandoah University,grid.412555.2,School of Health Professions,Graduate Certificate in Performing Arts Medicine,2014,2016
"Yang, Jennifer",Jennifer Marie,Yang,0000-0002-5147-2855,University of Pittsburgh,6614,Physical Medicine and Rehabilitation,Advanced Fellow - Spinal Cord Injury Medicine,2006,2008
"Yang, Jennifer",Jennifer Marie,Yang,0000-0002-5147-2855,University of Pittsburgh,6614,Physical Medicine and Rehabilitation,Fellow - Spinal Cord Injury Medicine,2005,2006
"Yang, Jennifer",Jennifer Marie,Yang,0000-0002-5147-2855,Temple University,grid.264727.2,Physical Medicine and Rehabilitation,Resident,2002,2005
"Yang, Jennifer",Jennifer Marie,Yang,0000-0002-5147-2855,Morehouse School of Medicine,1374,Surgery,Intern,2001,2002
"Yang, Jennifer",Jennifer Marie,Yang,0000-0002-5147-2855,University of the Philippines Manila,54725,College of Medicine,Doctor of Medicine,1992,1999
"Yang, Jennifer",Jennifer Marie,Yang,0000-0002-5147-2855,University of the Philippines Manila,54725,College of Medicine,Bachelor of Science in Basic Medical Sciences,1992,1997
"Bates, Jennifer",Jennifer,Bates,0000-0003-3804-3527,,,,,,
"Bates, Jennifer",Jennifer,Bates,0000-0002-0821-1967,,,,,,
"Bates, Jennifer",Jennifer,Bates,0000-0002-5886-7294,,,,,,
"Bates, Jennifer",Jennifer,Bates,0000-0001-7650-2232,,,,,,
"Bates, Jennifer",Jennifer,Bates,0000-0003-4751-663X,,,,,,
"Bates, Jennifer",Jennifer ,Bates,0009-0001-1866-5479,,,,,,
"Bates, Jennifer",Jennifer ,Bates,0009-0000-6450-6949,,,,,,
"Bates, Jennifer",Jennifer,Bates,0000-0002-7100-4741,University of Cambridge,2152,Archaeology,PhD,2011,2016
"Bates, Jennifer",Jennifer,Bates,0000-0002-7100-4741,University College London,4919,Archaeology,MA ,2010,2011
"Bates, Jennifer",Jennifer,Bates,0000-0002-7100-4741,University of Cambridge,2152,Archaeology,BA,2007,2010
"Bates, Jennifer",Jennifer,Bates Ehlert,0000-0001-6397-293X,,,,,,
"Chuang, Angela",Angela,Chuang,0000-0001-6847-5115,"University of California, Berkeley",https://ror.org/01an7q238,"Environmental Science, Policy, and Management ",BSc,,
"Chuang, Angela",Angela,Chuang,0000-0001-6847-5115,University of Tennessee at Knoxville,https://ror.org/020f3ap87,Ecology and Evolutionary Biology,PhD,,
"Chuang, Angela",Angela Ya-Chu,Chuang,0009-0000-4465-4741,The University of Sydney,https://ror.org/0384j8v12,School of Medicine,Doctor of Medicine (MD),2022,2026
"Chuang, Angela",Angela Ya-Chu,Chuang,0009-0000-4465-4741,The University of Melbourne,https://ror.org/01ej9dk98,School of Biomedical Sciences,Master of Biomedical Science (MC-BMEDSC),2021,2022
"Chuang, Angela",Angela Ya-Chu,Chuang,0009-0000-4465-4741,University of British Columbia,https://ror.org/03rmrcq20,Faculty of Science,Honours Integrated Sciences (in Physiology and Neuroscience),2016,2020
"Chuang, Angela",Chin Ying Angela,Chuang,0009-0009-6235-393X,,,,,,
"Flynn, Sierra M.",Sierra,Flynn,0000-0002-2744-9276,,,,,,
"Furst, Emmanuelle A.",Emmanuelle,Furst,0009-0000-5166-6708,University of Alaska Fairbanks,https://ror.org/01j7nq853,,One Health Masters,2022,2024
"Furst, Emmanuelle A.",Emmanuelle,Furst,0009-0000-5166-6708,Colorado State University,https://ror.org/03k1gpj17,,Doctor of Veterinary Medicine,2014,2018
"Furst, Emmanuelle A.",Emmanuelle,Furst,0009-0000-5166-6708,"University of California, Berkeley",https://ror.org/01an7q238,,B.A. Integrative Biology; Global Poverty and Practice Minor,2008,2012
"Hamb, Alexandra M.",Alexandra,Hamb,0000-0003-0926-825X,,,,,,
"Hann, Courtney H.",Courtney,Hann,0000-0003-1796-9507,,,,,,
"Liew, Qi",Rong Qi,Liew,0000-0002-9132-825X,,,,,,
"Liew, Qi",Crystal Xiao-Qi,Liew,0000-0003-3617-4056,,,,,,
"Wong, Benjamin J.",Benjamin Y. J.,Wong,0009-0003-5986-9333,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0002-5106-4827,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0002-9548-5631,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0001-8697-6535,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0002-1394-484X,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0003-3389-5157,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0003-2258-7925,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0006-7038-7863,Vanderbilt University,https://ror.org/02vm5rt34,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0002-9543-9782,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0007-3420-9039,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0004-7674-1603,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0001-6593-278X,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0002-7745-6271,Royal College of Surgeons in Ireland,,,MB BCh BAO,2021,2025
"Wong, Benjamin J.",Benjamin,Wong,0000-0002-7745-6271,University of Toronto,,Dalla Lana School of Public Health,Master of Public Health (Epidemiology),2015,2017
"Wong, Benjamin J.",Benjamin,Wong,0009-0000-3592-3532,University of Hong Kong,https://ror.org/02zhqgq86,Department of Electrical and Electronic Engineering and the Department of Computer Science,Bachelor of Computer Engineering ,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0000-3592-3532,Chinese University of Hong Kong,http://dx.doi.org/10.13039/501100004853,Computer Science,Master of Computer Science,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0000-3592-3532,Hong Kong Polytechnic University,http://dx.doi.org/10.13039/501100004377,Computing,Engineering Doctorate,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0000-1129-6351,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0008-8104-6575,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0009-0008-6551-1334,,,,,,
"Wong, Benjamin J.",Benjamin,Wong,0000-0002-1665-6165,Australian National University,2219,,PhD Economics,2010,2014
"Wong, Benjamin J.",Benjamin,Wong,0000-0002-1665-6165,University of Queensland,1974,,Bachelor of Economics (Honours),2005,2008
"Wong, Benjamin J.",Vincent Benjamin,Wong,0009-0001-7650-6222,University of Oxford,6396,Department of Population Health; University College,,,
"Wong, Benjamin J.",Vincent Benjamin,Wong,0009-0001-7650-6222,McGill University,https://ror.org/01pxwe438,,Bachelor of Science,2021,2025
"Wong, Benjamin J.",Benjamin,Ramirez-Wong,0000-0003-4381-5931,Texas A&M University College Station,14736,Agriculture Engineering,Ph.D.,1986,1989
"Wong, Benjamin J.",Benjamin,Ramirez-Wong,0000-0003-4381-5931,CINVETAV-IPN,,Bioengineering and Biotechnology ,Master of Science,1974,1976
"Wong, Benjamin J.",Benjamin,Ramirez-Wong,0000-0003-4381-5931,University of Sonora,,Faculty of Chemistry,Bachelor Degrre in Chemical Engieer,1969,1974
"Wong, Benjamin J.",Benjamin Chun Yu,Wong,0000-0002-3879-0349,,,,,,
"Wong, Benjamin J.",Benjamin Tziak Ze,Wong,0000-0001-5570-8223,Monash University,2541,Chemistry,Doctor of Philosophy (Food Chemistry),2006,2010
"Wong, Benjamin J.",Benjamin Tziak Ze,Wong,0000-0001-5570-8223,University of Melbourne Library,489456,,Masters of Food Science,2005,2006
"Wong, Benjamin J.",Benjamin Tziak Ze,Wong,0000-0001-5570-8223,Monash University,2541,Biochemistry,Honors in Bachelor of Science (Biochemistry),2003,2003
"Wong, Benjamin J.",Benjamin Tziak Ze,Wong,0000-0001-5570-8223,University of Melbourne,2281,Biochemistry,Bachelor of Science (Biochemistry and Molecular Biology),2000,2002
"Wong, Benjamin J.",Benjamin Yi Xin,Wong,0000-0003-1162-7557,,,,,,
"Wong, Benjamin J.",Benjamin Ngie Xiong,Wong,0000-0003-4298-2981,,,,,,
"Wong, Benjamin J.",ZHEN ZHOU BENJAMIN,WONG,0009-0007-4597-297X,,,,,,
"Allen, Trevor R.",Trevor,Allen,0000-0003-2616-3003,,,,,,
"Allen, Trevor R.",Trevor,Allen,0000-0003-4907-963X,,,,,,
"Allen, Trevor R.",Trevor,Allen,0000-0001-6549-8215,University of Texas at Dallas,12335,EE,PhD,2013,2017
"Allen, Trevor R.",Trevor,Allen,0000-0002-3127-3015,,,,,,
"Allen, Trevor R.",Trevor,Allen,0000-0003-3420-547X,,,,,,
"Allen, Trevor R.",Trevor,Allen,0000-0001-8163-4328,,,,,,
"Allen, Trevor R.",Trevor,Allen,0009-0000-5548-8398,,,,,,
"Allen, Trevor R.",Trevor,Allen,0000-0002-3911-7914,Monash University,2541,Physiology,PhD (Med),1994,1999
"Allen, Trevor R.",Trevor,Allen,0000-0002-3911-7914,Monash University,2541,Physiology & Psychology,BSc(Hons),1990,1993
"Allen, Trevor R.",Trevor,Allen,0009-0002-0203-7731,,,,,,
"Atkinson, L.",Richard L.,Atkinson,0000-0003-1745-5645,Medical College of Virginia,,,MD,1964,1968
"Au, S.",Cecilia W. S.,Au,0000-0002-3812-9657,,,,,,
"Gonzalez, D. N.",Alma D.,Paz-Gonzalez,0000-0002-0938-6304,Universidad Autónoma de Nuevo León,https://ror.org/01fh86n78,Facultad de Medicina Veterinaria y Zootecnia,Doctorado en Ciencia Animal,2021,2023
"Gonzalez, D. N.",Brian D.,Gonzalez,0000-0001-5108-5735,Moffitt Cancer Center,,Department of Health Outcomes & Behavior,Postdoctoral Fellowship in Behavioral Oncology,2013,2015
"Gonzalez, D. N.",Brian D.,Gonzalez,0000-0001-5108-5735,University of South Florida,7831,Clinical Psychology,PhD,2010,2013
"Gonzalez, D. N.",Brian D.,Gonzalez,0000-0001-5108-5735,University of South Florida,7831,Clinical Psychology,MA,2007,2010
"Gonzalez, D. N.",Brian D.,Gonzalez,0000-0001-5108-5735,University of Miami,5452,Psychology,BA,,2005
"Gonzalez, D. N.",Angie D.,Gonzalez,0000-0002-1772-2152,Universidad Nacional de Colombia,28021,Departamento de Biología,Doctorado en Ciencias Biología ,2017,2024
"Gonzalez, D. N.",Angie D.,Gonzalez,0000-0002-1772-2152,Universidad Nacional de Colombia,28021,Departamento de Biología,M. Sc. Biology,2012,2014
"Gonzalez, D. N.",Angie D.,Gonzalez,0000-0002-1772-2152,Universidad Nacional de Colombia,28021,Departamento de Biología,Biologist,2007,2012
"Gonzalez, D. N.",D.,Gonzalez-Calvo,0000-0003-1015-1868,,,,,,
"Gonzalez, D. N.",Tomas D,Gonzalez,0000-0002-2787-4627,University of Florida,https://ror.org/02y3ad647,Large Animal Clinical Sciences,Residency at the Food Animal Reproduction and Medicine Service,2021,2024
"Gonzalez, D. N.",Tomas D,Gonzalez,0000-0002-2787-4627,University of Florida,https://ror.org/02y3ad647,Large Animal Clinical Sciences,Master of Science,2021,2022
"Gonzalez, D. N.",Tomas D,Gonzalez,0000-0002-2787-4627,University of Florida,https://ror.org/02y3ad647,Large Animal Clinical Sciences,Internship at the Food Animal Reproduction and Medicine Service,2020,2021
"Gonzalez, D. N.",Tomas D,Gonzalez,0000-0002-2787-4627,Universidad Nacional de la Plata Facultad de Ciencias Veterinarias,206193,,DMV,,2018
"Gonzalez, D. N.",D. Dalila,Gonzalez Cantarero,0000-0001-9121-487X,,,,,,
"Gonzalez, D. N.",J. D.,Gonzalez-Gallardo,0009-0002-9016-131X,,,,,,
"Gonzalez, D. N.",Marcos D.,Gonzalez-Llanes,0000-0003-4015-383X,Instituto Tecnologico de Celaya,,Ingeniería Química ,Doctorado en Ciencias en Ingeniería Química ,2013,2017
"Gonzalez, D. N.",Marcos D.,Gonzalez-Llanes,0000-0003-4015-383X,Instituto Tecnologico de Celaya,,ingeniería Química ,Maestría en Ciencias en Ingeniería Química  ,2011,2012
"Gonzalez, D. N.",Marcos D.,Gonzalez-Llanes,0000-0003-4015-383X,Universidad Autonoma de Sinaloa,27774,Ingeniería Química ,Licenciado en Ingeniería Química  ,2005,2010
"Gonzalez, D. N.",José D.,Cojal Gonzalez,0000-0003-2004-8346,,,,,,
"Gonzalez, D. N.",Rafael D.,Gonzalez Cruz,0000-0001-6025-1686,Brown University,6752,Biomedical Engineering,PhD,2012,2018
"Gonzalez, D. N.",Rafael D.,Gonzalez Cruz,0000-0001-6025-1686,Cornell University,5922,Biomedical Engineering,Masters of Engineering,2009,2010
"Gonzalez, D. N.",Rafael D.,Gonzalez Cruz,0000-0001-6025-1686,University of Puerto Rico - Mayaguez Campus,,Chemistry,Bachelor of Science,2003,2009
"Gonzalez, D. N.",Maria D.,Gonzalez-Lima,0000-0002-7750-9564,Rice University,3990,Computational and Applied Mathematics,Ph.D.,,
"Gonzalez, D. N.",Victor D.,Gonzalez Avella,0000-0003-2633-6146,,,,,,
"Gonzalez, D. N.",Mizael D. J.,Gonzalez-Escandon,0000-0001-9913-0144,,,,,,
"Gonzalez, D. N.",Olga D.,"Gonzalez       DVM, Diplomate ACVP",0000-0002-6447-9183,,,,,,
"Horn,R. A.",Michael R.,Horn,0000-0002-2499-1481,Queensland University of Technology,1969,,PhD,2017,2021
"Horn,R. A.",Michael R.,Horn,0000-0002-2499-1481,Queensland University of Technology,1969,,BSc (Physcis)(Hons I),2013,2016
"Horn,R. A.",Corey R.,Horn,0000-0001-6778-5218,Tulane University,https://ror.org/04vmvtb21,Philosophy,Doctorate of Philosophy,2019,2025
"Horn,R. A.",Corey R.,Horn,0000-0001-6778-5218,Eastern Washington University,https://ror.org/002g57a93,History,Masters of Arts,2017,2019
"Horn,R. A.",Corey R.,Horn,0000-0001-6778-5218,Eastern Washington University,https://ror.org/002g57a93,Philosophy,Bachelor of Arts,2013,2017
"Horn,R. A.",Curtis R,Horn Jr,0009-0008-8879-0487,"California State University, Fullerton",https://ror.org/02avqqw26,Physics,Masters,2005,2008
"Horn,R. A.",KYLE R.,VAN HORN,0009-0007-2012-5635,,,,,,
"Iyer, Neetha",Neetha,Iyer,0000-0002-5636-1628,"University of California, Davis",https://ror.org/05rrcem69,Anthropology,"Evolutionary Anthropology, PhD",2016,2023
"Iyer, Neetha",Neetha,Iyer,0000-0002-5636-1628,"University of California, Davis",https://ror.org/05rrcem69,Anthropology,"Evolutionary Anthropology, M.A. ",2016,2018
"Iyer, Neetha",Neetha,Iyer,0000-0002-5636-1628,"University of California, Berkeley",https://ror.org/01an7q238,"Environmental Science, Policy, and Management","Molecular and Environmental Biology, B.S.",2009,2013
"Iyer, Neetha",Neetha,Iyer,0000-0002-5636-1628,"University of California, Berkeley",https://ror.org/01an7q238,French,"French, B.A.",2009,2013
"Lance, Shannon",Shannon,Lance,0000-0002-5213-7346,,,,,,
"Lewis, Caroline A.",Caroline,Lewis,0000-0002-0256-0947,Mount Holyoke College,https://ror.org/031z8pr38,Neuroscience and Behavior,,2020,2023
"Lewis, Caroline A.",Caroline,Lewis,0000-0002-5693-0632,,,,,,
"Lewis, Caroline A.",Caroline,Lewis,0000-0001-5849-6799,,,,,,
"Lewis, Caroline A.",Caroline,Lewis,0000-0002-5348-2547,,,,,,
"Lewis, Caroline A.",Caroline,Lewis,0000-0001-5481-3179,,,,,,
"Lewis, Caroline A.",Caroline,Lewis,0009-0009-6658-1534,,,,,,
"Lewis, Caroline A.",Mary Caroline,Lewis,0000-0002-2751-391X,,,,,,
"Weiss, Amelia",Amelia,Weiss,0000-0002-1248-8520,,,,,,
"West, Elaine",Elaine,West,0009-0006-5400-9862,University of Michigan–Ann Arbor,https://ror.org/00jmfr291,Nuclear Engineering,PhD,2005,2010
"Wormser, Vanessa R.",Vanessa,Wormser,0000-0003-3729-9280,,,,,,
"Wu, Jasper G.",Jasper,Wu,0000-0001-7684-3926,University of Southern California,5116,Chemical Engineering,Master of Science,2014,
"Wu, Jasper G.",Jasper,Wu,0000-0001-7684-3926,University of Southern California,5116,Chemical Engineering,Bachelor of Science,2011,2015
"Wu, Jasper G.",Jasper Zhao Zhen,Wu,0000-0002-2431-1845,National University of Singapore,37580,Department of English Language and Literature,PhD,2020,2024
"Wu, Jasper G.",Jasper Zhao Zhen,Wu,0000-0002-2431-1845,University of Hong Kong,grid.194645.b,School of English,MPhil,2016,2018
"Campos, A.",A,Campos,0000-0003-4061-8182,,,,,,
"Campos, A.",francisco a,campos,0000-0002-5917-0106,,,,,,
"Campos, A.",Luciana A.,Campos,0000-0002-8162-1022,Max Delbruck Center for Molecular Medicine,,,Post Doctorate,2001,2004
"Campos, A.",Luciana A.,Campos,0000-0002-8162-1022,University of Sao Paulo,,Physiology and Biophysics,PhD in Human Physiology,1998,2001
"Campos, A.",Luciana A.,Campos,0000-0002-8162-1022,University of Sao Paulo,,Physiology and Biophysics,Master in Human Physiology,1996,1998
"Campos, A.",Luciana A.,Campos,0000-0002-8162-1022,Escola Paulista de Medicina,,,Nurse,1992,1995
"Campos, A.",Carlos A,Campos,0000-0002-5510-091X,,,,,,
"Campos, A.",Marco A.,Campos,0000-0003-4683-0176,Universidade Federal de Minas Gerais,28114,Microbiologia,PhD,1994,1998
"Campos, A.",Dulce A. Dourado,Campos,0000-0001-8843-2534,,,,,,
"Campos, A.",Karen A.,Campos-Gomez,0000-0001-8882-6517,,,,,,
"Campos, A.",Jesus A.,Bolaños Campos,0000-0003-3830-3149,Universidad de Oriente,,Química,Licenciado,1991,1996
"Campos, A.",Mauricio A,Campos Dominguez,0000-0002-6648-3784,,,,,,
"Campos, A.",Christian A.,Santos Campos,0000-0001-6386-8761,,,,,,
"Campos, A.",A. Elizabeth,Cruz Campos,0009-0004-6918-938X,,,,,,
"Campos, A.",Mónica A.,López-Campos,0000-0003-1404-1703,Universidad de Sevilla,16778,,,2006,2012
"Campos, A.",Gabriela A,Campos-García,0009-0006-1165-5071,ITESM-CEM,,,,,
"Campos, A.",Karen A.,Campos González,0009-0000-4778-8729,Universidad Autónoma de Nuevo León,https://ror.org/01fh86n78,Medecine,MD,2017,2024
"Campos, A.",A. K.,Maldonado Campos,0009-0006-4494-6940,,,,,,
"Campos, A.",Alexandra a.,García campos ,0009-0009-5266-9236,,,,,,
"Campos, A.",Luis A.,Miele Campos,0009-0003-5896-8989,Universidad José Antonio Páez,https://ror.org/03d6w0229,,Odontologo,2017,2022
"Campos, A.",José A.,Campos-Sandoval,0000-0002-2457-9884,,,,,,
"Campos, A.",DIEGO A,CAMPOS G,0009-0006-0068-2234,Universidad Nacional de Colombia,https://ror.org/059yx9a68,Bogotá DC,Ingeniero Agrícola,2006,2013
"Campos, A.",Jose A.,Campos Sañudo,0000-0002-3981-340X,Universidad de Cantabria,16761,,,,
"Campos, A.",Kendry A.,Campos Rojas,0009-0006-8914-8539,,,,,,
"Campos, A.",Diego A.,Campos Díaz,0000-0001-9351-7014,University of Chile,https://ror.org/047gc3g35,Geophysics ,MSc Meteorology and Climatology,2015,2020
"Campos, A.",Diego A.,Campos Díaz,0000-0001-9351-7014,University of Chile,https://ror.org/047gc3g35,Science Faculty,Science Communication Diploma,2014,2015
"Campos, A.",Diego A.,Campos Díaz,0000-0001-9351-7014,Universidad de Valparaíso Facultad de Ciencias,157896,Meteorology,BS Meteorology,2003,2008
"Campos, A.",Fabio A.,Campos Rocha,0009-0006-5681-3758,,,,,,
"Campos, A.",Anaelli A,Nogueira-Campos,0000-0001-8729-386X,,,,,,
"Campos, A.",Mario A S ,Campos Sanchez,0000-0002-3361-8056,,,,,,
"Campos, A.",Victor A F,de Campos,0000-0003-4193-6289,,,,,,
"Campos, A.",Yagda A.,de Campos Justino,0009-0007-2581-1917,Faculdade de Ensino Superior e Formação Integral - FAEF,,Faculdade de Ciências da Saúde - FASU/FAEF,Graduação em Psicologia,2008,2012
"Dubey, A.",Dr A P,Dubey,0000-0002-8491-0727,,,,,,
"Falvo, Caylee A.",Caylee,Falvo,0000-0002-1520-137X,Cornell University,https://ror.org/05bnh6r87,,,,
"Galarza, Rubi",Sol Rubi,Calizaya Galarza,0009-0009-9765-1101,,,,,,
"Hsiao, E.",E-Ling,Hsiao,0000-0001-9433-6231,,,,,,
"Hsiao, E.",YU-CHAU E.,HSIAO,0000-0002-7082-4721,"University of California, San Diego",,Department of Linguistics,Ph.D.,1986,1991
"Hsiao, E.",YU-CHAU E.,HSIAO,0000-0002-7082-4721,San José State University,,Department of Linguistics,Master,1984,1986
"Hsiao, E.",YU-CHAU E.,HSIAO,0000-0002-7082-4721,Tunghai University,,Department of Foreign Languages and Literature,University,1980,1984
"Jolitz,Rebecca D.",Rebecca,Jolitz,0000-0001-6360-0140,University of Colorado Boulder,http://dx.doi.org/10.13039/100007493,Physics,PhD,,2022
"Jolitz,Rebecca D.",Rebecca,Jolitz,0000-0001-6360-0140,University of California Berkeley,http://dx.doi.org/10.13039/100006978,Physics,B.A.,,2014
"Kobayashi,Katie M.",Katie,Kobayashi,0000-0002-8900-9479,University of California Santa Cruz,8787,Ecology and Evolutionary Biology,Ph.D. Graduate Student,2016,
"Kobayashi,Katie M.",Katie,Kobayashi,0000-0002-8900-9479,University of California Berkeley,1438,Integrative Biology,B.A. Integrative Biology - Ecology & Evolution,2010,2014
"Kobayashi,Katie M.",Katie,Kobayashi,0009-0003-3890-6799,,,,,,
"Parks, Samuel R",Samuel,Parks,0000-0002-0229-831X,,,,,,
"Parks, Samuel R",Samuel,Parks,0000-0002-8069-3390,,,,,,
"Reimche, Jessica",Jessica,Reimche,0000-0001-6536-7039,,,,,,
"Rosenthal, Lisa M.",Lisa,Rosenthal,0000-0002-0246-877X,,,,,,
"Rosenthal, Lisa M.",Lisa,Rosenthal,0000-0003-4030-7587,"University of California, Davis",grid.27860.3b,Graduate Group in Ecology,PhD,2016,2021
"Rosenthal, Lisa M.",Lisa,Rosenthal,0000-0003-3425-8192,,,,,,
"Rosenthal, Lisa M.",Lisa,Rosenthal,0000-0002-1820-5261,,,,,,
"Rosenthal, Lisa M.",Lisa-Maria,Rosenthal,0000-0003-4083-1186,,,,,,
"TRINH, REBECCA C.",Rebecca,Trinh,0000-0003-4966-8928,,,,,,
"Van, Serena C.",Serena,Van Buskirk ,0000-0003-2274-5532,,,,,,
"Van, Serena C.",Serena,van Oosten,0009-0007-6530-1428,,,,,,
"Van, Serena C.",Serena,van Nimwegen,0000-0001-9823-7812,,,,,,
"Wray, Addien C.",Addien,Wray,0000-0001-6587-0486,University of Washington,https://ror.org/00cvxb145,Earth and Space Sciences,Ph.D.,2016,2022
"Wray, Addien C.",Addien,Wray,0000-0001-6587-0486,University of California Berkeley,1438,Earth and Planetary Science,B.A.,2010,2014
"Wray, Addien C.",Addien,Wray,0000-0001-6587-0486,University of California Berkeley,1438,Integrative Biology,B.A.,2010,2014
"Agnew, Lindsey P.",Lindsey,Agnew,0000-0002-3283-2878,,,,,,
"Agnew, Lindsey P.",Lindsey D,Agnew,0009-0001-1722-2190,University of Alberta,http://dx.doi.org/10.13039/501100000190,Mechanical Engineering (Injury Biomechanics),Master of Science,,2023
"Agnew, Lindsey P.",Lindsey D,Agnew,0009-0001-1722-2190,University of Calgary,http://dx.doi.org/10.13039/100008459,Kinesiology (Biomechanics),Bachelor of Science,,2019
"Chang, Michelle",Michelle,Chang,0000-0001-8316-0840,,,,,,
"Chang, Michelle",Michelle,Chang,0009-0004-1792-7950,,,,,,
"Chang, Michelle",Michelle,Chang,0009-0005-5770-2243,,,,,,
"Chang, Michelle",Michelle,Chang,0000-0003-1476-3650,,,,,,
"Chang, Michelle",Michelle,Chang,0000-0002-9034-1540,Carnegie Mellon University,https://ror.org/05x2bcf33,Robotics Institute (School of Computer Science),PhD,2025,
"Chang, Michelle",Michelle,Chang,0000-0002-9034-1540,University of Washington,https://ror.org/00cvxb145,Human Centered Design and Engineering,Research M.S. ,2023,2025
