input,given,family,orcid,title,funder,identifier,award,start,end
Carolina Méndez,Leyla Carolina,Méndez Caro,0000-0003-2084-924X,“Relatos de vida e itinerarios de mujeres inmigrantes en la ciudad de Antofagasta”,Universidad Católica del Norte,http://dx.doi.org/10.13039/100019344,,2010,2010
Carolina Méndez,Leyla Carolina,Méndez Caro,0000-0003-2084-924X,“Relatos y autorretratos en niños/as hijos/as de inmigrantes sudamericanos en el norte de Chile”,"Dirección de Gestión de la Investigación, Universidad de Antofagasta",http://dx.doi.org/10.13039/501100014135,,2015,2016
Carolina Méndez,Leyla Carolina,Méndez Caro,0000-0003-2084-924X,"""El animismo en la ciudad de Antofagasta: Estudio de los imaginarios sociales y culturales en torno a las animitas y su configuración colectiva”","Dirección de Gestión de la Investigación, Universidad de Antofagasta",http://dx.doi.org/10.13039/501100014135,,2015,2017
Carolina Méndez,Leyla Carolina,Méndez Caro,0000-0003-2084-924X,"Acción pedagógica transdisciplinar. Articulaciones desde las Ciencias Sociales, Artes y Humanidades",Dirección de Desarrollo Curricular. Universidad de Antofagasta,,,2025,2026
Carolina Méndez,Leyla Carolina,Méndez Caro,0000-0003-2084-924X,“Cuadernillo pedagógico para la Promoción de DESCA” Vinculado a Proyecto sin Financiamiento sobre Geografías de Infancia,Instituto Nacional de Derechos Humanos,,,2025,2025
Carolina Méndez,Ana Carolina,Méndez Ecoscia,0000-0002-9302-6108,,,,,,
Carolina Méndez,Daniela Carolina,Pino Méndez,0009-0005-3690-3353,,,,,,
Carolina Méndez,Diana Carolina,Martínez Méndez ,0009-0009-9530-6355,,,,,,
Carolina Méndez,Nicole Carolina ,Márquez Méndez ,0009-0006-0272-3335,,,,,,
Carolina Méndez,Any Carolina,Sánchez Méndez,0009-0001-4404-2451,,,,,,
Amelia K. Weiss,Amelia,Weiss,0000-0002-1248-8520,,,,,,
Elaine A. West,Elaine,West,0009-0006-5400-9862,,,,,,
Vanessa R. Wormser,Vanessa,Wormser,0000-0003-3729-9280,,,,,,
Jasper G. Wu,Jasper,Wu,0000-0001-7684-3926,,,,,,
Jasper G. Wu,Jasper Zhao Zhen,Wu,0000-0002-2431-1845,,,,,,
Aditi Dubey,ADITI,Dubey,0000-0003-3748-024X,,,,,,
Aditi Dubey,Aditi ,Dubey,0000-0002-9216-4437,,,,,,
Aditi Dubey,Aditi,Dubey,0000-0002-7536-7638,,,,,,
Aditi Dubey,Aditi,Dubey,0000-0002-3673-3367,,,,,,
Aditi Dubey,ADITI,DUBEY,0009-0002-2075-9658,,,,,,
Aditi Dubey,Aditi,Dubey,0000-0003-2175-6969,,,,,,
Aditi Dubey,Aditi,Dubey,0000-0002-1030-1347,,,,,,
Aditi Dubey,Aditi,Dubey,0009-0005-6396-6894,,,,,,
Aditi Dubey,Aditi,Dubey,0000-0003-0162-7334,,,,,,
Aditi Dubey,Aditi ,Dubey,0009-0001-3855-8777,,,,,,
Aditi Dubey,ADITI,DUBEY,0009-0000-6215-5292,,,,,,
Aditi Dubey,Aditi,Dubey,0009-0004-1992-389X,,,,,,
Aditi Dubey,Aditi ,Dubey ,0009-0002-6999-523X,,,,,,
Aditi Dubey,Ambalika Aditi,Dubey,0009-0005-4216-9765,,,,,,
Caylee A. Falvo,Caylee,Falvo,0000-0002-1520-137X,,,,,,
Rubi Galarza,Sol Rubi,Calizaya Galarza,0009-0009-9765-1101,,,,,,
Lisa Guan,Lisa,Guan,0000-0003-2085-7928,,,,,,
Lisa Guan,Lisa,Guan,0000-0001-9512-3131,,,,,,
Lisa Guan,Lisa,Guan,0000-0002-2266-5594,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0002-9915-3634,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0002-1940-6153,,,,,,
Jessica J. Hughes,Jessica,Hughes,0009-0007-5306-1068,,,,,,
Jessica J. Hughes,Jessica,Hughes,0009-0002-4303-4254,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0002-8147-6638,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0002-3688-9249,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0002-6723-3410,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0002-3171-5610,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0003-1006-0245,,,,,,
Jessica J. Hughes,Jessica,Hughes,0009-0005-7706-1359,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0002-0535-4241,,,,,,
Jessica J. Hughes,Jessica,Hughes,0009-0001-7884-3871,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0002-1709-4926,,,,,,
Jessica J. Hughes,Jessica,Hughes,0000-0003-0046-1686,,,,,,
Jessica J. Hughes,Jessica,Hughes,0009-0008-6294-9955,,,,,,
Jessica J. Hughes,Jessica Mariah,Hughes,0000-0002-2081-4576,,,,,,
Jessica J. Hughes,Jessica Maree,Hughes,0009-0008-4011-958X,,,,,,
Jessica J. Hughes,Jessica,Ireland-Hughes,0000-0002-2949-6439,,,,,,
Jessica J. Hughes,Jessica,C. Hughes,0009-0002-1215-8967,,,,,,
Jessica J. Hughes,Jessica M. F.,Hughes,0000-0001-6522-7001,,,,,,
Rebecca D. Jolitz,Rebecca,Jolitz,0000-0001-6360-0140,,,,,,
Katie M. Kobayashi,Katie,Kobayashi,0000-0002-8900-9479,,,,,,
Katie M. Kobayashi,Katie,Kobayashi,0009-0003-3890-6799,,,,,,
Samuel R. Parks,Samuel,Parks,0000-0002-0229-831X,,,,,,
Samuel R. Parks,Samuel,Parks,0000-0002-8069-3390,,,,,,
Jessica S. Reimche,Jessica,Reimche,0000-0001-6536-7039,,,,,,
Lisa M. Rosenthal,Lisa,Rosenthal,0000-0002-0246-877X,,,,,,
Lisa M. Rosenthal,Lisa,Rosenthal,0000-0003-4030-7587,,,,,,
Lisa M. Rosenthal,Lisa,Rosenthal,0000-0003-3425-8192,,,,,,
Lisa M. Rosenthal,Lisa,Rosenthal,0000-0002-1820-5261,,,,,,
Lisa M. Rosenthal,Lisa-Maria,Rosenthal,0000-0003-4083-1186,,,,,,
Rebecca C. Trinh,Rebecca,Trinh,0000-0003-4966-8928,,,,,,
Serena C. Van,Serena,Van Buskirk ,0000-0003-2274-5532,,,,,,
Serena C. Van,Serena,van Oosten,0009-0007-6530-1428,,,,,,
Serena C. Van,Serena,van Nimwegen,0000-0001-9823-7812,,,,,,
Addien C. Wray,Addien,Wray,0000-0001-6587-0486,,,,,,
LINDSEY P. AGNEW,Lindsey,Agnew,0000-0002-3283-2878,,,,,,
LINDSEY P. AGNEW,Lindsey D,Agnew,0009-0001-1722-2190,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0001-8316-0840,,,,,,
MICHELLE CHANG,Michelle,Chang,0009-0004-1792-7950,,,,,,
MICHELLE CHANG,Michelle,Chang,0009-0005-5770-2243,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0003-1476-3650,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0002-9034-1540,,,,,,
MICHELLE CHANG,Michelle,Chang,0009-0005-3060-1880,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0002-8974-9151,,,,,,
MICHELLE CHANG,Michelle,Chang,0009-0005-1533-8965,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0002-8984-0895,,,,,,
MICHELLE CHANG,Michelle,Chang,0009-0000-8238-2433,,,,,,
MICHELLE CHANG,Michelle,Chang,0009-0009-2937-3162,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0002-5648-1080,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0002-1998-6047,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0003-1340-4234,,,,,,
MICHELLE CHANG,Michelle,Chang,0009-0004-2769-7829,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0002-3263-8266,,,,,,
MICHELLE CHANG,Michelle,Chang,0000-0003-3747-7630,,,,,,
MICHELLE CHANG,Michelle Yvonne,Chang,0000-0002-7397-6886,,,,,,
MICHELLE CHANG,Michelle J.,Chang,0000-0001-6087-6651,,,,,,
MICHELLE CHANG,Michelle Chip,Chang,0000-0002-5989-8332,,,,,,
MICHELLE CHANG,Michelle Chang,Chang,0009-0002-1882-844X,,,,,,
MICHELLE CHANG,Livia Michelle,Bravo Chang,0000-0003-3374-8667,,,,,,
MICHELLE CHANG,Michelle Kyomi,Tsuchida Chang,0009-0000-1250-4749,,,,,,
MICHELLE CHANG,Michelle Estefanía,Luzardo Chang,0009-0007-8602-9531,,,,,,
CHRISTOPHER J. EVERETT,Christopher,Everett,0000-0003-1060-4169,,,,,,
CHRISTOPHER J. EVERETT,Christopher,Everett,0000-0001-8563-1984,,,,,,
CHRISTOPHER J. EVERETT,Christopher,Everett,0000-0001-5181-108X,,,,,,
CHRISTOPHER J. EVERETT,Christopher Reck,Everett,0000-0001-9187-9599,,,,,,
CHRISTOPHER J. EVERETT,Henry Christopher,Everett,0009-0006-3253-4332,,,,,,
KATYA FRAZIER,Katya,Frazier,0000-0003-3728-6738,,,,,,
MATTHEW C. FUNSTEN,Matthew,Funsten,0000-0002-4851-3468,,,,,,
MOLLY HARDESTY-MOORE,Molly,Hardesty-Moore,0000-0002-0961-5832,,,,,,
MOLLY HARDESTY-MOORE,Molly,Moore,0000-0001-7518-3137,,,,,,
MOLLY HARDESTY-MOORE,Molly,Moore,0000-0002-7833-0769,,,,,,
MOLLY HARDESTY-MOORE,Molly,Moore,0000-0001-5868-8272,,,,,,
MOLLY HARDESTY-MOORE,Mary (Molly),Moore,0000-0002-1253-9025,,,,,,
JESSICA KENDALL-BAR,Jessica,Kendall-Bar,0000-0003-4758-1386,,,,,,
JESSICA KENDALL-BAR,Jessica,Kendall,0000-0003-2884-4849,,,,,,
RUTH JEAN AE KIM,Ruth,Kim,0009-0008-0450-6216,,,,,,
RUTH JEAN AE KIM,Ruth,Kim,0000-0003-3476-5602,,,,,,
RUTH JEAN AE KIM,Ruth Lee,Kim,0000-0003-1738-2829,,,,,,
RUTH JEAN AE KIM,RUTH ILRYOUNG,KIM,0009-0004-9729-0960,,,,,,
RUTH JEAN AE KIM,Ruth (Ye Won),Kim,0009-0003-9114-5167,,,,,,
KRISTIN A. LITTLE,Kristin,Little,0000-0002-2522-4233,,,,,,
NICOLAS S. LOCATELLI,Nicolas,Locatelli,0009-0009-1226-9465,,,,,,
NICOLAS S. LOCATELLI,Nicolas,Locatelli,0000-0003-1966-5195,,,,,,
NICOLAS S. LOCATELLI,Nicolas,Locatelli,0000-0001-7850-5015,,,,,,
NICOLAS S. LOCATELLI,Nicolas,Müller Locatelli,0000-0001-9732-827X,,,,,,
NICOLAS S. LOCATELLI,Nicolas Daniel,Muniz Locatelli,0000-0002-6235-1303,,,,,,
AMY J. MOULTHROP,Amy,Moulthrop,0000-0002-6240-4882,,,,,,
ANNA L. PETROSKY,Anna,Petrosky,0000-0003-1106-9743,,,,,,
JAMES G. SAULSBURY,James,Saulsbury,0000-0002-5903-9220,,,,,,
JAMES G. SAULSBURY,James,Saulsbury,0000-0003-3792-5632,,,,,,
DORIANE WEILER,Doriane,Weiler,0000-0003-3773-350X,,,,,,
Karen V. Gallardo,Karen,Gallardo,0009-0009-0856-9377,,,,,,
Karen V. Gallardo,Karen,Gallardo ,0000-0003-4305-5661,,,,,,
Karen V. Gallardo,Karen,Gallardo,0009-0000-5571-9002,,,,,,
Karen V. Gallardo,Karen,Gallardo Aranda,0000-0002-8290-1202,,,,,,
Karen V. Gallardo,KAREN ,RUIZ GALLARDO,0000-0001-7859-4935,,,,,,
Karen V. Gallardo,Karen,Gallardo Cruz,0000-0001-7285-3748,,,,,,
Karen V. Gallardo,KAREN NAACIA,FAJARDO GALLARDO,0009-0002-3739-6101,,,,,,
Karen V. Gallardo,Karen Aylin,Sosa Gallardo,0000-0002-1725-4475,,,,,,
Karen V. Gallardo,Karen Pierina,Gallardo Garcia,0000-0002-1464-5710,,,,,,
Karen V. Gallardo,Karen Yajaira,Hoyos Gallardo,0000-0002-5400-1397,,,,,,
Karen V. Gallardo,DIANA KAREN,GALLARDO EDQUEN,0000-0003-0663-8155,,,,,,
Karen V. Gallardo,Karen Dayana,Pilla Gallardo ,0009-0007-0362-7617,,,,,,
Karen V. Gallardo,Karen Edit ,Vargas Gallardo,0009-0005-9750-8197,,,,,,
Karen V. Gallardo,KAREN STEPHANIE,GALLARDO MERINO,0009-0001-5764-9893,,,,,,
Karen V. Gallardo,Karen Belén ,Gallardo Artiaga ,0009-0003-5179-5843,,,,,,
Karen V. Gallardo,Karen Anahí ,Vasquez Gallardo ,0009-0007-6342-431X,,,,,,
Karen V. Gallardo,Karen Jaritza,Chancafe Gallardo,0000-0002-0469-7912,,,,,,
Karen V. Gallardo,KAREN KATHERINE,GALLARDO CRUZ,0009-0007-5576-7689,,,,,,
Karen V. Gallardo,Luz Karen,Quintana Gallardo,0009-0008-3060-8814,,,,,,
Karen V. Gallardo,KAREN LUCILA,GALLARDO QUISPE,0009-0005-3060-9903,,,,,,
Karen V. Gallardo,KAREN ANAHI,VASQUEZ GALLARDO,0009-0004-7957-6527,,,,,,
Karen V. Gallardo,Karen Rashel ,Lema Gallardo ,0009-0005-6864-0009,,,,,,
Karen V. Gallardo,Karen Joselyne,Avila Gallardo,0000-0002-3681-3906,,,,,,
Katelyn T. Horton,Katelyn,Horton,0000-0002-5007-7888,,,,,,
Vivien (Dongwon) Lee,Vivien,Lee,0000-0002-2336-0450,,,,,,
Vivien (Dongwon) Lee,Vivien,Lee,0009-0004-0450-8968,,,,,,
Vivien (Dongwon) Lee,Vivien ,Lee,0000-0003-2236-5943,,,,,,
Vivien (Dongwon) Lee,Vivien,Lee,0009-0006-9745-2872,,,,,,
Vivien (Dongwon) Lee,Vivien,Lee,0000-0002-8615-198X,,,,,,
Vivien (Dongwon) Lee,Vivien,Lee,0000-0001-5871-9227,,,,,,
Yoon Lee,Yoon,Lee,0000-0003-2529-6971,,,,,,
Yoon Lee,Yoon,Lee,0000-0001-7309-7956,,,,,,
Yoon Lee,Yoon,Lee,0000-0003-1369-0293,,,,,,
Yoon Lee,Yoon,Lee,0000-0002-4550-622X,,,,,,
Yoon Lee,Yoon,Lee,0000-0002-8572-992X,,,,,,
Yoon Lee,YOON,LEE,0000-0002-4595-5367,,,,,,
Yoon Lee,Yoon,Lee,0000-0002-4372-9841,,,,,,
Yoon Lee,Yoon,Lee,0000-0001-8425-0864,,,,,,
Yoon Lee,Yoon,Lee,0000-0002-2037-4961,,,,,,
Yoon Lee,Yoon,Lee,0000-0003-2235-7281,,,,,,
Yoon Lee,Yoon,Lee,0000-0001-9813-8531,,,,,,
Yoon Lee,Yoon,Lee,0000-0002-7851-172X,,,,,,
Yoon Lee,Yoon,Lee,0000-0001-6368-5949,,,,,,
Yoon Lee,Yoon,Lee,0009-0008-2318-7054,,,,,,
Yoon Lee,Yoon,Lee,0000-0002-1913-5672,,,,,,
Yoon Lee,Yoon,Lee,0000-0001-9521-3575,,,,,,
Yoon Lee,YOON JUNG,LEE,0000-0001-7060-7543,,,,,,
Yoon Lee,Yoon Kyong,Lee,0000-0002-2396-5791,,,,,,
Yoon Lee,Yoon Pyo,Lee,0000-0003-3103-8389,,,,,,
Yoon Lee,YOON HO,LEE,0000-0003-4149-6711,,,,,,
Yoon Lee,Ji Yoon,Lee,0000-0002-0994-4310,,,,,,
Yoon Lee,Young-Yoon,Lee,0000-0002-0393-703X,,,,,,
Yoon Lee,Yoon Seo,Lee,0000-0002-7495-7556,,,,,,
Yoon Lee,Yoon Kyoung,LEE,0000-0002-3744-2721,,,,,,
Yoon Lee,Pil Yoon,Lee,0000-0002-3317-343X,,,,,,
Yoon Lee,Yoon Hee,Lee,0000-0002-9213-0173,,,,,,
Yoon Lee,Byung-Yoon,Lee,0000-0002-7799-335X,,,,,,
Yoon Lee,Yoon Seob,Lee,0000-0002-6836-3970,,,,,,
Yoon Lee,Jae Yoon,Lee,0000-0002-4076-0261,,,,,,
Yoon Lee,Yoon Jung,Lee,0000-0002-7601-7920,,,,,,
Yoon Lee,Yoon Kyung,Lee,0000-0002-6039-4676,,,,,,
Yoon Lee,Yoon Jae,Lee,0000-0002-5010-4911,,,,,,
Yoon Lee,Yoon Ji,Lee,0000-0002-7565-9446,,,,,,
Yoon Lee,Yoon Hyung,Lee,0000-0001-8645-3075,,,,,,
Yoon Lee,YOON JIN,LEE,0000-0003-3257-3498,,,,,,
Yoon Lee,Yoon Sun,Lee,0000-0002-3757-0563,,,,,,
Yoon Lee,Yoon Gyo,LEE,0000-0002-9350-5678,,,,,,
Yoon Lee,Yoon-Sun,Lee,0000-0003-1185-7256,,,,,,
Yoon Lee,Yoon Seong,LEE,0000-0001-5323-9400,,,,,,
Yoon Lee,Jung Yoon,Lee,0000-0002-5638-2090,,,,,,
Yoon Lee,Tae Yoon ,Lee,0000-0003-0541-3181,,,,,,
Yoon Lee,Sung-yoon,LEE,0000-0002-7342-8169,,,,,,
Yoon Lee,Soo Yoon,Lee,0000-0003-0678-9180,,,,,,
Yoon Lee,Yoon Jae,Lee,0000-0002-5285-5495,,,,,,
Yoon Lee,Yoon Ju,Lee,0000-0001-9896-0728,,,,,,
Yoon Lee,Dong Yoon,Lee,0000-0003-1303-7817,,,,,,
Yoon Lee,Yoon Kyung,Lee,0000-0002-1706-3142,,,,,,
Yoon Lee,Gi Yoon,Lee,0000-0001-6744-1896,,,,,,
Yoon Lee,Yoon Kyoung,Lee,0000-0001-6796-4320,,,,,,
Yoon Lee,Jae Yoon,Lee,0000-0001-6477-3334,,,,,,
Yoon Lee,Yoon Haeng,Lee,0000-0002-0976-4192,,,,,,
Yoon Lee,Soo-Yoon,Lee,0000-0001-5938-4027,,,,,,
Yoon Lee,Yoon Goo,Lee,0000-0003-4776-9733,,,,,,
Yoon Lee,Hee Yoon,Lee,0000-0002-0346-0999,,,,,,
Yoon Lee,Yoon Sang,Lee,0000-0002-2738-7730,,,,,,
Yoon Lee,Hee Yoon,Lee,0000-0003-0338-046X,,,,,,
Yoon Lee,Sang Yoon,Lee,0000-0002-6848-9493,,,,,,
Yoon Lee,Yoon Noh,Lee,0009-0002-4021-1091,,,,,,
Yoon Lee,Yoon Beom,Lee,0000-0002-9461-4606,,,,,,
Yoon Lee,Yoon Kyung,Lee,0000-0002-0912-657X,,,,,,
Yoon Lee,Seok Yoon,Lee,0000-0003-3060-6612,,,,,,
Yoon Lee,Yoon hee,Lee,0000-0003-3274-092X,,,,,,
Yoon Lee,Byung-Yoon,Lee,0000-0002-8392-8888,,,,,,
Yoon Lee,Yoon Jung ,Lee,0000-0002-8943-0327,,,,,,
Yoon Lee,Yoon Mee,Lee,0000-0001-6902-5722,,,,,,
Yoon Lee,Bo Yoon ,Lee,0000-0002-4493-7837,,,,,,
Yoon Lee,YOON HYUN,LEE,0000-0002-2800-0446,,,,,,
Yoon Lee,Yoon Kyung,Lee,0000-0003-0786-260X,,,,,,
Yoon Lee,Yoon-Seok,Lee,0000-0002-4401-9489,,,,,,
Yoon Lee,Yoon ji,Lee,0000-0002-8960-9511,,,,,,
Yoon Lee,YOON SUB,LEE,0000-0001-5105-711X,,,,,,
Yoon Lee,Dong-yoon,Lee,0000-0002-8462-9636,,,,,,
Yoon Lee,Si Yoon,Lee,0000-0001-5142-5082,,,,,,
Yoon Lee,Yoon Chan,Lee,0000-0001-7774-9237,,,,,,
Yoon Lee,JAE YOON,LEE,0009-0002-3132-5900,,,,,,
Yoon Lee,Yoon Jeong,Lee,0000-0002-3781-082X,,,,,,
Yoon Lee,Ji Yoon,Lee,0000-0003-3575-557X,,,,,,
Yoon Lee,Na-yoon,LEE,0009-0009-2289-6817,,,,,,
Yoon Lee,Kee Yoon,Lee,0000-0003-4920-5931,,,,,,
Yoon Lee,Yoon Mi,Lee,0000-0002-0743-3795,,,,,,
Yoon Lee,Ji Yoon,Lee,0000-0003-1967-0306,,,,,,
Yoon Lee,Yoon-Joo,Lee,0000-0003-1845-9963,,,,,,
Yoon Lee,hee yoon,lee,0000-0002-3558-2894,,,,,,
Yoon Lee,YOON JUNG,LEE,0000-0003-1158-6126,,,,,,
Yoon Lee,Yoon Suk,Lee,0000-0002-1492-367X,,,,,,
Yoon Lee,Yoon-Jung,‍LEE,0000-0001-6000-2444,,,,,,
Yoon Lee,YOON JIN,LEE,0000-0002-2224-0107,,,,,,
Yoon Lee,Yoon Seong,LEE,0000-0001-6833-6596,,,,,,
Yoon Lee,Jeong Yoon,Lee,0000-0002-4207-9779,,,,,,
Yoon Lee,Yoon Soo,Lee,0000-0001-9242-6591,,,,,,
Yoon Lee,Chang yoon,Lee,0000-0002-1176-110X,,,,,,
Yoon Lee,Jeong Yoon,Lee,0000-0002-4302-8578,,,,,,
Yoon Lee,Jo-yoon,Lee,0000-0002-4010-1979,,,,,,
Yoon Lee,Byeong Yoon,Lee,0009-0000-7862-7565,,,,,,
Yoon Lee,Yoon Hyung,Lee,0000-0001-5533-9608,,,,,,
Yoon Lee,Dong Yoon,Lee,0000-0002-3434-005X,,,,,,
Yoon Lee,Yoon Hyeon,Lee,0000-0002-5638-7828,검역제도의 효과성 향상을 위한 검역법령 개정방향 연구,한국의 질병관리청,,,2018,2018
Yoon Lee,Yoon Hyeon,Lee,0000-0002-5638-7828,검역법령 개정방향 수립에 따른 세부규정 마련을 위한 연구,질병관리청,,,2019,2019
Yoon Lee,Yoon Hyeon,Lee,0000-0002-5638-7828,협력국 감염병 대비·대응 체계 강화 사업을 위한 기초 연구,Korea International Cooperation Agency,http://dx.doi.org/10.13039/501100003605,,2020,2020
Yoon Lee,Yoon Hyeon,Lee,0000-0002-5638-7828,남북한 검역 협력 법제도화에 관한 연구,법제처,,,2020,2020
Yoon Lee,Yoon Hyeon,Lee,0000-0002-5638-7828,직무 기반 간호조무사 국가시험을 위한 개선 연구,National Health Personnel Licensing Examination Board,http://dx.doi.org/10.13039/501100003647,,2020,2021
Yoon Lee,Yoon Hyeon,Lee,0000-0002-5638-7828,베트남·캄보디아·몽골 보건의료직종 면허정보 수요 조사,Korea Health Industry Development Institute,http://dx.doi.org/10.13039/501100003710,,2020,2020
Yoon Lee,Yoon Hyeon,Lee,0000-0002-5638-7828,검역관리 기본계획 및 검역조사 알고리즘 개발,질병관리청,,,2020,2021
Yoon Lee,Seo Yoon,‍Lee,0000-0003-4458-3415,,,,,,
Yoon Lee,Yoon Hyung,Lee,0000-0002-8882-7605,,,,,,
Yoon Lee,Yoon Hoo,Lee,0000-0002-4430-0895,,,,,,
Yoon Lee,Yoon Soon,Lee,0000-0001-9013-9740,,,,,,
Yoon Lee,SANG YOON,LEE,0000-0002-1251-2877,,,,,,
Yoon Lee,Yoon Chul,Lee,0000-0003-2921-7185,,,,,,
Yoon Lee,Gee-Yoon,Lee,0000-0002-4142-8842,,,,,,
Yoon Lee,Yoon-Min,Lee,0000-0002-2940-6034,,,,,,
Yoon Lee,Kyoung-yoon,Lee,0000-0003-3188-5393,,,,,,
Yoon Lee,Yoon sung,Lee,0000-0001-8039-9637,,,,,,
Yoon Lee,Jong yoon ,Lee,0000-0002-0070-0862,,,,,,
Yoon Lee,yoon jin,Lee,0000-0002-9754-421X,,,,,,
Yoon Lee,Yoon Ha,Lee,0000-0003-4750-2887,,,,,,
Yoon Lee,Sang Yoon,Lee,0000-0002-2770-3131,,,,,,
Yoon Lee,Yoon Je,LEE,0000-0002-4324-2072,,,,,,
Yoon Lee,Ji-Yoon,Lee,0000-0001-5246-9191,,,,,,
Yoon Lee,Sang-Yoon,Lee,0000-0003-3082-7976,,,,,,
Yoon Lee,Yoon Jae,Lee,0000-0002-3588-8076,,,,,,
Yoon Lee,Yoon-Hee,Lee,0000-0003-0559-8323,,,,,,
Yoon Lee,Yoon Jung,Lee,0009-0006-8847-0964,,,,,,
Yoon Lee,Yoon Ah,Lee,0000-0001-7515-4037,,,,,,
Yoon Lee,YOON HO,LEE,0000-0002-3286-4482,,,,,,
Yoon Lee,Tae-Yoon,Lee,0000-0003-0437-0765,,,,,,
Yoon Lee,Yoon-Ho,Lee,0000-0002-8125-9713,,,,,,
Yoon Lee,Yoon Kyung,Lee,0000-0002-2702-3988,,,,,,
Yoon Lee,Sang Yoon,Lee,0000-0001-5943-8881,,,,,,
Yoon Lee,Yoon Jung,Lee,0000-0003-2229-1876,Psychological effect of Voluntourism experiences,National Research Foundation of Korea,http://dx.doi.org/10.13039/501100003725,20150020,2014,2015
Yoon Lee,Yoon Jung,Lee,0000-0003-2229-1876,Impact of Voluntourism experiences based on Positive Psychological Capital,National Research Foundation of Korea,http://dx.doi.org/10.13039/501100003725,20170101,2017,2018
Yoon Lee,Yoon Jung,Lee,0000-0003-2229-1876,Analysis of the healing effect of travel on the Personal Emotional Characteristics_Based on the healing qualities of place and experience in tourism,National Research Foundation of Korea,http://dx.doi.org/10.13039/501100003725,2019052396,2019,2020
Yoon Lee,Yoon Jung,Lee,0000-0003-2229-1876,"The effects of recollection of positive travel experiences on the emotions, mental well-being and behavioral intentions",National Research Foundation of Korea,http://dx.doi.org/10.13039/501100003725,2021S1A5A2A03063504,2021,2023
Yoon Lee,Jae Yoon,Lee,0000-0003-0598-809X,,,,,,
Yoon Lee,Sang Yoon,Lee,0000-0002-4359-2136,,,,,,
Yoon Lee,yoon hee,Lee,0000-0002-4495-4063,,,,,,
Yoon Lee,Ji-Yoon,Lee,0009-0007-3858-8400,,,,,,
Yoon Lee,YOON JIN,LEE,0000-0002-6729-9014,,,,,,
Yoon Lee,Yoon-Si,Lee,0000-0003-4616-5559,,,,,,
Yoon Lee,Yoon Kang,Lee,0000-0002-4905-681X,,,,,,
Yoon Lee,Sang Yoon,Lee,0000-0003-3513-0510,,,,,,
Yoon Lee,Chang Yoon,LEE,0000-0001-8645-3569,,,,,,
Yoon Lee,Yoon Hak,Lee,0000-0003-3683-9089,,,,,,
Yoon Lee,Sang-Yoon,Lee,0000-0002-7957-3877,,,,,,
Yoon Lee,Yoon Ku,Lee,0009-0007-4701-0176,,,,,,
Yoon Lee,Yoon Seo,Lee,0000-0003-2927-0314,,,,,,
Yoon Lee,Kang Yoon,Lee,0000-0002-4203-153X,,,,,,
Yoon Lee,yoon kyung,lee,0000-0001-8754-3486,,,,,,
Yoon Lee,Yoon-Min,Lee,0000-0002-1404-4157,,,,,,
Yoon Lee,So-Yoon,Lee,0009-0001-5542-5482,,,,,,
Yoon Lee,Yoon-Shik ,Lee,0000-0003-2364-4098,,,,,,
Yoon Lee,Se Yoon,Lee,0000-0002-9551-5562,,,,,,
Yoon Lee,Yoon Hee,Lee,0000-0003-3903-2424,,,,,,
Yoon Lee,Yoon-Jae,Lee,0009-0008-0156-8163,,,,,,
Yoon Lee,Yoon Sun,Lee,0009-0009-0420-5701,,,,,,
Yoon Lee,Seong Yoon,Lee,0009-0006-5071-4134,,,,,,
Yoon Lee,Yoon-Seong,Lee,0000-0002-1899-3632,,,,,,
Yoon Lee,Jong Yoon,Lee,0000-0003-1626-7669,,,,,,
Yoon Lee,Sang Yoon,Lee,0000-0002-3850-1914,,,,,,
Yoon Lee,Yoon-Kyung,Lee,0000-0002-7155-4284,,,,,,
Yoon Lee,Yoon Seon,Lee,0000-0001-7196-5123,,,,,,
Yoon Lee,Yoon-Joo,Lee,0000-0002-9217-4766,,,,,,
Yoon Lee,JUNG YOON,LEE,0009-0008-1865-0462,,,,,,
Yoon Lee,Jong-Yoon, Lee,0009-0002-5731-7466,,,,,,
Yoon Lee,Dong Yoon,Lee,0000-0002-0022-6937,,,,,,
Yoon Lee,Yoon Jung,Lee,0000-0002-5901-8788,,,,,,
Yoon Lee,Yoon-Min,Lee,0009-0002-1624-7158,,,,,,
